"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","Fence","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"50","RL",53,5362,"Reg","Corner","Crawfor","Norm","1Fam","1.5Fin",5,6,1910,1,"Gable","Wd Sdng","Wd Shng","None",0,2,3,"PConc",3,1,1,"0","661","661",5,"Y","SBrkr",661,589,1250,"0","0",2,0,3,3,8,1,4,"Detchd",1985,1,"2","552","3","3","Y",242,1,"11","2007","WD","Normal",139000
"90","RL",95,11345,"Reg","Corner","NAmes","Feedr","Duplex","2Story",5,5,1948,1,"Gable","AsbShng","AsbShng","Stone",567,2,3,"CBlock",3,1,3,"220","708","928",4,"Y","Other",928,992,1920,"0","0",2,0,4,3,10,0,0,"Detchd",1948,1,"2","400","3","2","Y",0,1,"7","2007","WD","Normal",137000
"60","RL",69.3057953144266,12936,"IReg","CulDSac","NWAmes","Norm","1Fam","2Story",6,6,1972,0,"Gable","HdBoard","Plywood","None",0,2,3,"CBlock",3,1,4,"593","130","723",3,"Y","SBrkr",735,660,1395,"0","1",1,1,3,3,6,1,3,"Attchd",1972,1,"2","497","3","3","Y",294,1,"12","2009","WD","Normal",162000
"80","RL",69.3057953144266,17871,"IReg","CulDSac","NWAmes","Norm","1Fam","SLvl",6,5,1967,1,"Gable","HdBoard","HdBoard","BrkFace",359,2,3,"CBlock",4,3,5,"528","1152","1680",2,"Y","SBrkr",1724,0,1724,"1","0",1,1,3,3,7,1,4,"Attchd",1967,1,"2","480","3","3","Y",0,1,"6","2009","WD","Normal",197900
"60","RL",75,9473,"Reg","Inside","CollgCr","Norm","1Fam","2Story",8,5,2002,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,6,"804","324","1128",5,"Y","SBrkr",1128,903,2031,"1","0",2,1,3,4,7,1,4,"Attchd",2002,1,"2","577","3","3","Y",0,1,"3","2008","WD","Normal",237000
"50","C (all)",60,7500,"Reg","Inside","IDOTRR","Norm","1Fam","1.5Fin",4,4,1920,1,"Gable","MetalSd","MetalSd","None",0,2,4,"CBlock",3,1,1,"0","698","698",3,"Y","Other",698,430,1128,"0","0",1,0,2,3,6,0,0,"Detchd",1980,1,"2","528","3","3","Y",30,1,"4","2010","COD","Abnorml",68400
"20","RL",67,9808,"IReg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2002,0,"Gable","VinylSd","VinylSd","BrkFace",110,3,3,"PConc",4,1,6,"788","785","1573",5,"Y","SBrkr",1573,0,1573,"1","0",2,0,3,4,6,0,0,"Attchd",2002,1,"2","544","3","3","Y",0,1,"3","2009","WD","Normal",227000
"20","RL",50,8049,"IReg","CulDSac","Timber","Norm","1Fam","1Story",7,5,1990,0,"Hip","HdBoard","HdBoard","BrkFace",54,2,3,"CBlock",4,1,5,"1053","256","1309",3,"Y","SBrkr",1339,0,1339,"1","0",2,0,2,3,6,1,3,"Attchd",1990,2,"2","484","4","4","Y",0,1,"7","2006","WD","Normal",180000
"20","RL",61,8800,"IReg","Inside","CollgCr","Norm","1Fam","1Story",5,7,1977,1,"Gable","HdBoard","HdBoard","None",0,2,3,"CBlock",4,2,2,"532","364","1040",3,"Y","SBrkr",1040,0,1040,"0","0",2,0,3,4,5,0,0,"Detchd",1977,1,"2","484","3","3","Y",0,1,"9","2009","WD","Normal",150500
"90","RL",94,9400,"Slope","Corner","Mitchel","Norm","Duplex","2Story",6,5,1971,0,"Mansard","MetalSd","Wd Shng","None",0,2,3,"CBlock",3,3,1,"0","912","912",3,"Y","SBrkr",912,912,1824,"0","0",2,2,4,3,8,0,0,"None",1971,1,"0","0","None","0","Y",128,1,"4","2010","WD","Normal",139000
"50","RL",50,9638,"Reg","Inside","SWISU","Feedr","1Fam","1.5Fin",6,7,1919,1,"Gable","Wd Sdng","Wd Shng","None",0,2,3,"PConc",3,1,1,"0","804","804",5,"Y","SBrkr",1699,748,2447,"0","0",2,0,4,4,10,1,4,"Detchd",1969,1,"1","336","3","3","Y",272,1,"3","2010","WD","Normal",169000
"50","RM",50,6000,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",6,6,1939,1,"Gable","MetalSd","MetalSd","None",0,2,2,"CBlock",3,1,1,"0","780","780",5,"Y","Other",825,587,1412,"0","0",1,0,4,3,6,1,4,"Detchd",1939,1,"1","280","3","3","Y",45,1,"5","2009","WD","Normal",132500
"20","RL",69.3057953144266,9790,"Reg","Inside","NWAmes","Feedr","1Fam","1Story",6,5,1963,0,"Hip","HdBoard","HdBoard","BrkFace",451,2,3,"CBlock",3,1,5,"569","678","1328",3,"Y","SBrkr",1328,0,1328,"1","0",1,1,3,3,6,2,4,"Attchd",1963,1,"2","528","3","3","Y",0,1,"6","2010","WD","Normal",143000
"20","RL",69.3057953144266,36500,"Slope","Inside","ClearCr","Norm","1Fam","1Story",5,5,1964,0,"Gable","Wd Sdng","Wd Sdng","BrkCmn",621,2,4,"CBlock",3,3,3,"812","812","1624",2,"Y","SBrkr",1582,0,1582,"0","1",2,0,4,3,7,0,0,"Attchd",1964,1,"2","390","3","3","N",168,1,"6","2006","WD","Normal",190000
"120","RL",40,5664,"IReg","Inside","StoneBr","Norm","TwnhsE","1Story",8,5,2000,0,"Gable","CemntBd","CmentBd","None",0,3,3,"PConc",4,1,6,"1158","343","1501",5,"Y","SBrkr",1659,0,1659,"1","0",2,0,2,5,5,1,5,"Attchd",2000,2,"2","499","3","3","Y",212,1,"10","2009","WD","Normal",278000
"60","RL",86,11065,"IReg","Inside","NridgHt","Norm","1Fam","2Story",8,5,2006,0,"Gable","VinylSd","VinylSd","Stone",788,3,3,"PConc",4,2,1,"0","1085","1085",5,"Y","SBrkr",1120,850,1970,"0","0",2,1,3,5,8,1,4,"BuiltIn",2006,2,"3","753","3","3","Y",177,1,"10","2006","New","Partial",281000
"80","RL",69.3057953144266,14112,"IReg","Corner","NAmes","Norm","1Fam","SLvl",5,7,1964,0,"Hip","Wd Sdng","HdBoard","BrkFace",86,2,3,"PConc",3,3,6,"1014","138","1152",3,"Y","SBrkr",1152,0,1152,"1","0",1,0,3,3,6,1,4,"Attchd",1964,1,"2","484","3","3","Y",227,1,"4","2010","WD","Normal",180500
"160","RM",21,1680,"Reg","Inside","BrDale","Norm","Twnhs","2Story",5,7,1972,0,"Gable","CemntBd","CmentBd","BrkFace",268,2,3,"CBlock",3,1,5,"231","399","630",3,"Y","SBrkr",630,672,1302,"0","0",2,1,3,3,6,0,0,"Detchd",1972,1,"1","264","3","3","Y",185,1,"2","2009","WD","Normal",119500
"70","RM",60,6600,"Reg","Corner","OldTown","Norm","1Fam","2Story",5,4,1892,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"Stone",3,1,1,"0","994","994",3,"N","SBrkr",1378,994,2372,"0","0",2,0,4,3,11,0,0,"Attchd",1985,1,"1","432","3","3","Y",0,1,"12","2009","WD","Normal",107500
"60","RL",78,10140,"Reg","Inside","NWAmes","Norm","1Fam","2Story",7,5,1976,0,"Gable","HdBoard","HdBoard","None",0,2,3,"PConc",4,1,6,"194","638","832",3,"Y","SBrkr",832,832,1664,"0","0",2,1,4,3,8,1,3,"Attchd",1976,1,"2","528","3","3","Y",0,1,"3","2006","WD","Normal",162900
"20","RL",60,8172,"Reg","Inside","Edwards","Norm","1Fam","1Story",5,7,1955,1,"Hip","WdShing","Plywood","None",0,2,3,"CBlock",3,1,3,"167","697","864",3,"Y","SBrkr",864,0,864,"1","0",1,0,2,3,5,0,0,"Detchd",1957,1,"2","572","3","3","N",0,1,"4","2006","WD","Normal",115000
"20","RL",70,8400,"Reg","Inside","NAmes","Feedr","1Fam","1Story",5,5,1968,0,"Hip","HdBoard","HdBoard","BrkFace",168,2,3,"CBlock",3,3,4,"1016","36","1052",4,"Y","SBrkr",1052,0,1052,"1","0",1,1,3,3,5,0,0,"Attchd",1968,1,"1","288","3","3","Y",356,1,"11","2006","WD","Normal",138500
"20","RL",80,8700,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1963,0,"Hip","MetalSd","MetalSd","BrkFace",148,2,4,"CBlock",3,2,5,"776","344","1120",4,"Y","SBrkr",1128,0,1128,"1","0",2,0,3,3,6,0,0,"Attchd",1963,1,"2","525","3","3","Y",192,2,"12","2008","WD","Normal",155000
"180","RM",35,3675,"Reg","Inside","Edwards","Norm","TwnhsE","SFoyer",6,5,2005,1,"Gable","VinylSd","VinylSd","BrkFace",82,2,3,"PConc",4,4,6,"547","0","547",4,"Y","SBrkr",1072,0,1072,"1","0",2,0,2,3,5,0,0,"Basment",2005,2,"2","525","3","3","Y",0,1,"6","2006","New","Partial",140000
"60","RL",313,63887,"Slope","Corner","Edwards","Feedr","1Fam","2Story",10,5,2008,0,"Hip","Stucco","Stucco","Stone",796,4,3,"PConc",5,4,6,"5644","466","6110",5,"Y","SBrkr",4692,950,5642,"2","0",2,1,3,5,12,3,4,"Attchd",2008,2,"2","1418","3","3","Y",214,1,"1","2008","New","Partial",160000
"20","RL",75,7500,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,7,1959,1,"Hip","BrkFace","BrkFace","None",0,2,3,"CBlock",3,1,2,"340","0","1246",5,"Y","SBrkr",1246,0,1246,"1","0",1,1,3,4,6,0,0,"Attchd",1959,1,"1","305","3","3","Y",218,4,"5","2010","WD","Normal",154000
"60","RL",69.3057953144266,10762,"IReg","CulDSac","Gilbert","Norm","1Fam","2Story",7,5,1999,0,"Gable","VinylSd","VinylSd","None",344,3,3,"PConc",4,1,6,"694","284","978",5,"Y","SBrkr",1005,978,1983,"0","0",2,1,3,4,9,1,3,"Attchd",1999,2,"2","490","3","3","Y",0,1,"5","2009","WD","Normal",225000
"70","RL",69.3057953144266,7500,"Slope","Inside","Crawfor","Norm","1Fam","2Story",6,7,1942,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,1,4,"547","224","771",2,"Y","SBrkr",753,741,1494,"0","0",1,0,3,4,7,2,4,"Attchd",1942,1,"1","213","3","3","P",0,1,"11","2009","WD","Normal",177500
"60","RL",92,10120,"Reg","Inside","NoRidge","Norm","1Fam","2Story",8,5,1994,0,"Hip","VinylSd","VinylSd","BrkFace",391,3,3,"PConc",4,1,6,"740","425","1165",5,"Y","SBrkr",1203,1323,2526,"1","0",2,1,4,4,8,1,3,"Attchd",1994,1,"3","844","3","3","Y",309,1,"12","2006","WD","Normal",290000
"20","RL",73,8688,"Reg","Inside","Somerst","Norm","1Fam","1Story",7,5,2005,0,"Gable","VinylSd","VinylSd","BrkFace",228,3,3,"PConc",4,3,1,"0","1616","1616",5,"Y","SBrkr",1616,0,1616,"0","0",2,0,3,4,7,0,0,"Attchd",2005,1,"3","834","3","3","Y",208,1,"4","2006","WD","Normal",232000
"160","RM",32,3363,"Reg","Inside","Edwards","Norm","TwnhsE","2Story",7,5,2004,0,"Gable","VinylSd","VinylSd","Stone",117,3,3,"PConc",4,1,1,"0","976","976",5,"Y","SBrkr",976,732,1708,"0","0",2,0,3,4,7,0,0,"Detchd",2004,1,"2","380","3","3","Y",0,1,"4","2006","WD","Normal",130000
"20","RL",108,13173,"IReg","Corner","NridgHt","Norm","1Fam","1Story",9,5,2006,1,"Hip","VinylSd","VinylSd","Stone",300,3,3,"PConc",5,1,6,"1572","80","1652",5,"Y","SBrkr",1652,0,1652,"1","0",2,0,2,5,6,2,5,"Attchd",2006,2,"2","840","3","3","Y",404,1,"11","2009","WD","Normal",325000
"120","RL",48,6955,"IReg","Inside","NridgHt","Norm","TwnhsE","1Story",7,5,2005,1,"Gable","VinylSd","VinylSd","Stone",94,3,3,"PConc",4,1,1,"0","1368","1368",5,"Y","SBrkr",1368,0,1368,"0","0",2,0,2,4,6,1,4,"Attchd",2005,1,"2","474","3","3","Y",132,1,"9","2006","New","Partial",202500
"20","RL",60,8072,"Reg","Inside","CollgCr","Norm","1Fam","1Story",5,5,1994,1,"Gable","VinylSd","VinylSd","None",0,2,4,"PConc",4,1,5,"746","244","990",5,"Y","SBrkr",990,0,990,"1","0",1,0,3,3,5,0,0,"Detchd",2000,1,"2","480","3","3","Y",0,1,"5","2009","WD","Normal",138000
"20","RM",100,12000,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,7,1948,1,"Gable","MetalSd","MetalSd","None",0,2,3,"CBlock",3,1,6,"144","172","924",5,"Y","SBrkr",1122,0,1122,"1","0",1,0,2,4,6,0,0,"Attchd",1948,1,"2","528","3","3","Y",0,1,"5","2008","WD","Normal",147000
"20","RL",69.3057953144266,7153,"Reg","Inside","SawyerW","Norm","1Fam","1Story",6,5,1991,0,"Gable","HdBoard","HdBoard","BrkFace",88,2,3,"CBlock",4,1,6,"1200","78","1278",4,"Y","SBrkr",1294,0,1294,"1","0",2,0,3,4,6,0,0,"Attchd",1991,1,"2","496","3","3","Y",112,1,"6","2008","WD","Normal",179200
"20","RL",100,17500,"Reg","Inside","Crawfor","PosA","1Fam","1Story",7,8,1959,1,"Gable","BrkFace","HdBoard","None",0,3,4,"PConc",4,3,6,"1406","496","1902",3,"Y","SBrkr",1902,0,1902,"1","0",2,0,3,5,7,2,3,"Attchd",1959,2,"2","567","3","3","Y",0,1,"5","2010","WD","Normal",335000
"20","RL",68,8814,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2005,1,"Gable","VinylSd","VinylSd","BrkFace",80,3,3,"PConc",4,1,6,"925","349","1274",5,"Y","SBrkr",1274,0,1274,"1","0",2,0,3,4,6,0,0,"Attchd",2005,1,"2","508","3","3","Y",264,1,"1","2007","New","Partial",203000
"60","RL",69.3057953144266,9572,"IReg","Inside","NoRidge","Norm","1Fam","2Story",8,5,1990,0,"Gable","Wd Sdng","Wd Sdng","BrkFace",336,3,3,"PConc",5,1,6,"482","971","1453",5,"Y","SBrkr",1453,1357,2810,"0","0",2,1,4,4,9,1,5,"Attchd",1990,1,"2","750","4","4","Y",500,1,"6","2007","WD","Normal",302000
"60","RL",108,14774,"IReg","Corner","NoRidge","Norm","1Fam","2Story",9,5,1999,0,"Gable","VinylSd","VinylSd","BrkFace",165,3,3,"PConc",4,1,1,"0","1393","1393",5,"Y","SBrkr",1422,1177,2599,"0","0",2,1,4,4,10,1,3,"BuiltIn",1999,2,"3","779","3","3","Y",668,1,"5","2010","WD","Normal",333168
"20","RL",60,8190,"Reg","Inside","Edwards","Norm","1Fam","1Story",4,6,1954,0,"Hip","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,1,3,"732","216","948",5,"Y","SBrkr",948,0,948,"1","0",1,0,3,3,5,1,3,"Detchd",1956,1,"1","280","3","3","Y",0,1,"10","2007","WD","Normal",119000
"60","RL",85,11075,"Reg","Inside","NAmes","Norm","1Fam","2Story",6,5,1969,0,"Gable","HdBoard","HdBoard","None",0,2,3,"CBlock",2,2,5,"500","176","952",3,"Y","SBrkr",1092,1020,2112,"0","0",2,1,4,3,9,2,4,"Attchd",1969,1,"2","576","3","3","Y",280,1,"6","2008","WD","Normal",206900
"20","RL",61,10226,"IReg","Inside","CollgCr","Norm","1Fam","1Story",8,5,2008,0,"Gable","VinylSd","VinylSd","Stone",270,3,3,"PConc",5,4,1,"0","1622","1622",5,"Y","SBrkr",1630,0,1630,"1","0",2,0,3,5,8,1,4,"Attchd",2008,1,"3","860","3","3","Y",172,1,"1","2009","WD","Normal",295493
"120","FV",47,4230,"Reg","Corner","Somerst","Norm","TwnhsE","1Story",7,5,2006,1,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",5,1,1,"0","1352","1352",5,"Y","SBrkr",1352,0,1352,"0","0",2,0,2,4,5,1,4,"Attchd",2006,1,"2","466","3","3","Y",0,1,"4","2007","New","Partial",208900
"20","RL",69.3057953144266,14781,"IReg","CulDSac","CollgCr","Norm","1Fam","1Story",8,5,2001,1,"Hip","VinylSd","VinylSd","BrkFace",178,3,3,"PConc",4,4,1,"0","1753","1753",5,"Y","SBrkr",1787,0,1787,"0","0",2,0,3,4,7,1,3,"Attchd",2001,1,"3","748","3","3","Y",198,1,"8","2006","WD","Normal",275000
"20","RL",75,10215,"Slope","Inside","Edwards","Norm","1Fam","1Story",4,5,1954,0,"Hip","Wd Sdng","Wd Sdng","BrkFace",132,2,3,"PConc",3,1,5,"492","372","864",5,"Y","SBrkr",948,0,948,"0","0",1,0,3,3,5,0,0,"Attchd",1954,1,"1","248","3","3","Y",0,1,"2","2007","WD","Normal",111000
"20","RL",70,8400,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,3,1957,0,"Hip","BrkFace","BrkFace","None",0,2,3,"CBlock",3,1,5,"189","628","1478",4,"Y","SBrkr",1478,0,1478,"1","0",1,1,3,3,6,2,4,"Attchd",1957,1,"2","442","3","3","Y",114,1,"6","2009","WD","Normal",156500
"20","RL",69.3057953144266,6627,"IReg","Corner","BrkSide","Feedr","1Fam","1Story",3,6,1949,1,"Hip","VinylSd","VinylSd","None",0,2,3,"CBlock",0,0,1,"0","0","0",3,"N","SBrkr",720,0,720,"0","0",1,0,2,3,4,0,0,"Detchd",1955,1,"1","287","3","2","Y",0,1,"7","2008","WD","Normal",72500
"60","RL",107,10186,"IReg","Inside","NoRidge","Norm","1Fam","2Story",7,5,1992,0,"Gable","HdBoard","HdBoard","None",0,3,3,"PConc",4,1,6,"674","76","750",5,"Y","SBrkr",1061,862,1923,"1","0",2,1,3,4,8,1,3,"Attchd",1992,1,"2","564","3","3","Y",240,1,"6","2010","WD","Normal",190000
"30","RL",50,5330,"Slope","Inside","BrkSide","Norm","1Fam","1Story",4,7,1940,1,"Hip","VinylSd","VinylSd","None",0,1,3,"CBlock",3,1,2,"280","140","420",4,"Y","SBrkr",708,0,708,"0","0",1,0,2,2,5,0,0,"None",1940,1,"0","0","None","0","Y",164,1,"12","2009","WD","Normal",82500
"20","RL",75,9986,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2006,1,"Gable","VinylSd","VinylSd","BrkFace",428,3,3,"PConc",5,3,1,"0","1795","1795",5,"Y","SBrkr",1795,0,1795,"0","0",2,0,2,4,7,1,4,"Attchd",2007,1,"3","895","3","3","Y",0,1,"2","2007","New","Partial",147000
"30","RM",40,3636,"Reg","Inside","IDOTRR","Norm","1Fam","1Story",4,4,1922,1,"Gable","AsbShng","AsbShng","None",0,2,3,"BrkTil",3,1,1,"0","796","796",2,"N","SBrkr",796,0,796,"0","0",1,0,2,3,5,0,0,"None",1922,1,"0","0","None","0","N",0,2,"1","2008","WD","Normal",55000
"30","RH",70,4270,"Slope","Inside","Edwards","Norm","1Fam","1Story",3,6,1931,1,"Gable","MetalSd","MetalSd","None",0,2,3,"BrkTil",3,1,3,"544","0","544",5,"Y","SBrkr",774,0,774,"0","0",1,0,3,4,6,0,0,"None",1931,1,"0","0","None","0","Y",0,1,"5","2007","WD","Normal",79000
"20","RL",60,6600,"Reg","Inside","Mitchel","Norm","1Fam","1Story",5,9,1982,1,"Gable","VinylSd","VinylSd","None",0,3,4,"CBlock",3,1,5,"641","175","816",5,"Y","SBrkr",816,0,816,"0","1",1,0,3,4,5,1,5,"Attchd",1982,1,"1","264","3","3","Y",0,2,"10","2008","WD","Normal",130500
"50","RM",60,10440,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",6,7,1920,1,"Gable","BrkFace","Wd Sdng","None",0,3,4,"BrkTil",4,1,2,"493","1017","1510",5,"Y","SBrkr",1584,1208,2792,"0","0",2,0,5,3,8,2,3,"Detchd",1920,1,"2","520","2","3","Y",0,2,"6","2008","WD","Normal",256000
"60","RL",63,9084,"IReg","Inside","Gilbert","Norm","1Fam","2Story",7,5,1998,0,"Hip","VinylSd","VinylSd","None",0,2,3,"PConc",4,1,1,"0","935","935",4,"Y","SBrkr",955,677,1632,"0","0",2,1,3,3,8,1,3,"Attchd",1998,2,"2","462","3","3","Y",0,1,"6","2006","WD","Normal",176500
"20","RL",85,10000,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2006,0,"Hip","VinylSd","VinylSd","Stone",410,3,3,"PConc",4,3,1,"0","1588","1588",5,"Y","SBrkr",1588,0,1588,"0","0",2,0,3,4,7,1,4,"Attchd",2006,1,"3","825","3","3","Y",144,1,"12","2007","WD","Normal",227000
"80","RL",55,10780,"IReg","Inside","CollgCr","Norm","1Fam","SLvl",5,5,1976,0,"Gable","MetalSd","MetalSd","None",0,2,3,"CBlock",3,3,5,"483","428","911",4,"Y","SBrkr",954,0,954,"0","0",1,0,3,3,6,0,0,"Detchd",1976,1,"2","576","3","3","Y",0,1,"7","2006","WD","Normal",132500
"20","RL",67,8877,"Reg","Inside","Edwards","Norm","1Fam","1Story",4,6,1938,1,"Gable","MetalSd","MetalSd","None",0,2,3,"CBlock",3,2,5,"690","126","816",5,"Y","SBrkr",816,0,816,"1","0",1,0,2,3,3,1,4,"Detchd",1958,1,"1","288","2","2","Y",0,1,"5","2009","WD","Normal",100000
"50","RM",60,7200,"Reg","Corner","IDOTRR","Norm","1Fam","1.5Fin",5,6,1938,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,1,1,"0","803","803",5,"Y","SBrkr",803,557,1360,"0","0",1,1,2,4,6,0,0,"Detchd",1951,1,"1","297","3","3","Y",0,2,"7","2006","WD","Normal",125500
"160","RM",24,2368,"Reg","Inside","BrDale","Norm","TwnhsE","2Story",5,6,1970,0,"Gable","HdBoard","HdBoard","None",312,2,3,"CBlock",3,1,2,"765","0","765",3,"Y","SBrkr",765,600,1365,"0","0",1,1,3,3,7,0,0,"Attchd",1970,1,"2","440","3","3","Y",0,1,"5","2009","WD","Normal",125000
"20","RL",80,9650,"Reg","Inside","NWAmes","Norm","1Fam","1Story",6,5,1977,0,"Gable","Plywood","Plywood","BrkFace",360,2,3,"CBlock",4,1,5,"686","664","1350",3,"Y","SBrkr",1334,0,1334,"0","1",2,0,2,3,6,1,3,"Attchd",1977,1,"2","630","3","3","Y",0,1,"4","2009","WD","Normal",167900
"90","RL",87,9246,"IReg","Inside","NWAmes","Feedr","Duplex","1Story",5,5,1973,0,"Gable","Plywood","Plywood","BrkFace",564,2,3,"CBlock",3,1,1,"0","1656","1656",3,"Y","SBrkr",1656,0,1656,"0","0",2,0,4,3,8,0,0,"Detchd",1973,1,"2","506","3","3","Y",0,1,"11","2008","WD","Normal",135000
"30","RM",153,4118,"Slope","Corner","OldTown","Feedr","1Fam","1Story",4,4,1941,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,1,1,"0","693","693",2,"N","Other",693,0,693,"0","0",1,0,2,2,4,0,0,"None",1941,1,"0","0","None","0","N",0,1,"3","2006","WD","Normal",52500
"60","RL",95,13450,"IReg","Corner","CollgCr","Norm","1Fam","2Story",7,5,2002,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,6,"700","216","916",5,"Y","SBrkr",920,941,1861,"1","0",2,1,3,4,8,0,0,"BuiltIn",2002,1,"2","492","3","3","Y",146,1,"6","2006","WD","Normal",200000
"20","RL",120,9560,"IReg","Corner","CollgCr","Norm","1Fam","1Story",5,7,1972,0,"Hip","MetalSd","MetalSd","None",0,2,4,"CBlock",3,2,3,"360","504","864",5,"Y","SBrkr",864,0,864,"0","0",1,0,3,3,5,0,0,"Attchd",1972,1,"1","288","3","3","Y",0,1,"6","2006","WD","Normal",128500
"20","RL",70,8294,"Reg","Inside","NAmes","Norm","1Fam","1Story",4,5,1971,0,"Gable","MetalSd","MetalSd","None",0,2,3,"CBlock",3,1,1,"0","858","858",3,"Y","SBrkr",872,0,872,"0","0",1,0,3,3,5,0,0,"Detchd",1974,1,"4","480","3","3","Y",0,1,"6","2007","WD","Normal",123000
"20","RL",66,13695,"Reg","Inside","SawyerW","RRAe","1Fam","1Story",6,5,2003,1,"Gable","VinylSd","VinylSd","None",0,2,3,"PConc",4,1,6,"814","300","1114",5,"Y","SBrkr",1114,0,1114,"1","0",1,0,3,4,6,0,0,"Detchd",2004,1,"2","576","3","3","Y",0,1,"7","2008","WD","Normal",155000
"60","RL",69.3057953144266,9375,"Reg","Inside","CollgCr","Norm","1Fam","2Story",8,5,2002,0,"Gable","VinylSd","VinylSd","BrkFace",149,3,3,"PConc",4,1,1,"0","1284","1284",5,"Y","SBrkr",1284,885,2169,"0","0",2,1,3,4,7,1,4,"Attchd",2002,1,"2","647","3","3","Y",192,1,"8","2007","WD","Normal",228500
"50","RL",57,7558,"Slope","Inside","Crawfor","Norm","1Fam","1.5Fin",6,6,1928,1,"Gable","BrkFace","Stone","None",0,2,3,"BrkTil",3,1,1,"0","896","896",4,"Y","SBrkr",1172,741,1913,"0","0",1,1,3,3,9,1,3,"Detchd",1929,1,"2","342","2","2","Y",0,1,"3","2009","WD","Normal",177000
"60","RL",85,11103,"IReg","Corner","CollgCr","Norm","1Fam","2Story",7,5,2006,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,1,"0","728","728",5,"Y","SBrkr",728,728,1456,"0","0",2,1,3,4,8,1,3,"Attchd",2006,2,"2","440","3","3","Y",0,1,"7","2007","New","Partial",155835
"30","RM",50,6000,"Reg","Inside","OldTown","Norm","1Fam","1Story",4,4,1920,1,"Hip","MetalSd","MetalSd","None",0,2,3,"PConc",3,1,5,"250","710","960",4,"Y","Other",960,0,960,"0","0",1,0,2,2,5,0,0,"Detchd",1997,1,"1","308","3","3","Y",0,1,"7","2007","WD","Normal",108500
"20","RL",69.3057953144266,20781,"IReg","CulDSac","NWAmes","PosN","1Fam","1Story",7,7,1968,1,"Hip","BrkFace","HdBoard","None",0,2,3,"CBlock",3,1,4,"297","1203","1568",3,"Y","SBrkr",2156,0,2156,"0","0",2,0,3,3,9,1,4,"Attchd",1968,1,"2","508","4","3","Y",0,1,"6","2006","WD","Normal",262500
"20","RL",93,15306,"Slope","Corner","Timber","Norm","1Fam","1Story",8,5,2006,1,"Gable","VinylSd","VinylSd","Stone",100,3,3,"PConc",5,4,6,"80","1652","1732",5,"Y","SBrkr",1776,0,1776,"1","0",2,0,3,4,7,1,4,"Attchd",2006,2,"3","712","3","3","Y",0,1,"5","2007","New","Partial",283463
"20","RL",69.3057953144266,16196,"Slope","Inside","SawyerW","Norm","1Fam","1Story",7,5,1998,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,6,"1443","39","1482",5,"Y","SBrkr",1494,0,1494,"1","0",2,0,3,4,5,1,2,"Attchd",1998,1,"2","514","3","3","Y",402,1,"8","2007","WD","Normal",215000
"70","RM",50,5250,"Reg","Inside","OldTown","Norm","1Fam","2Story",8,5,1872,1,"Gable","MetalSd","MetalSd","None",0,2,4,"BrkTil",3,1,2,"259","425","684",2,"N","SBrkr",938,1215,2358,"0","0",2,0,4,3,8,0,0,"None",1872,1,"0","0","None","0","Y",0,1,"12","2008","WD","Normal",122000
